(2, 21, 16, 11, 30650);ר;כ;מ;ו;ש;י;א;ב;נ;ג;ו;ת;מ;ו;י;ת;ו;מ;ו;מ;א;ו;ו;י;ב;א;ה;כ;מ;ו;ת;ו;מ;ל;ו;נ;ח;ק;ת;י;ח;ב;ז;מ;ם;ע;מ;ה;מ;ר;(2, 21, 14, 23, 30601)
(2, 21, 18, 13, 30700);ם;י;ש;נ;א;ן;ב;י;ר;י;י;כ;ו;ת;מ;ו;י;ת;ו;מ;ו;מ;א;ו;ו;י;ב;א;ל;ל;ק;מ;ו;ת;מ;ו;י;ת;ו;מ;ו;ד;י;ב;א;צ;מ;נ;ו;ו;(2, 21, 16, 12, 30651)
(2, 21, 19, 10, 30750);ה;ת;ה;ו;ם;ו;ק;י;ם;א;ב;כ;ש;מ;ל;ל;פ;נ;ו;ת;ו;מ;י;א;ל;ו;ף;ר;ג;א;ב;ו;א;ן;ב;א;ב;ו;ה;ע;ר;ת;א;ש;י;א;ה;כ;ה;ו;(2, 21, 18, 14, 30701)
(2, 21, 20, 11, 30800);ת;א;ש;י;א;ה;כ;י;י;כ;ו;א;פ;ר;י;א;פ;ר;ו;ן;ת;י;ו;ת;ב;ש;ק;ר;ה;כ;מ;ה;ה;ק;נ;ו;ו;ת;נ;ע;ש;מ;ל;ע;ץ;ו;ח;ב;ך;ל;(2, 21, 19, 11, 30751)
(2, 21, 21, 18, 30850);ד;מ;ע;י;ם;י;מ;ו;י;ו;א;ם;ו;י;ם;א;ך;א;ם;ק;נ;י;ם;ק;נ;ו;ד;י;ת;ח;ת;ת;מ;ו;ט;ב;ש;ב;ו;ת;מ;א;ת;א;ו;א;ו;ד;ב;ע;(2, 21, 20, 12, 30801)
(2, 21, 22, 36, 30900);א;ל;ו;ה;י;ד;ל;י;ו;א;צ;י;ו;ה;ר;ה;ה;ש;א;ו;פ;ג;נ;ו;ם;י;ש;נ;א;ו;צ;נ;י;י;כ;ו;א;ו;ה;ו;פ;ס;כ;י;כ;ם;ק;י;א;ל;(2, 21, 21, 19, 30851)
(2, 21, 23, 5, 30950);ס;א;ם;א;ו;ם;י;ל;ל;פ;ב;ן;ת;נ;ו;ה;ש;א;ה;ל;ע;ב;ו;י;ל;ע;ת;י;ש;י;ר;ש;א;כ;ש;נ;ע;י;ש;ו;נ;ע;ן;ו;ס;א;ה;י;ה;י;(2, 21, 22, 37, 30901)
(2, 21, 24, 30, 31000);ר;ת;ח;ת;ל;ג;ר;ד;י;ת;ח;ת;ד;י;ן;ש;ת;ח;ת;ן;ש;ן;י;ע;ת;ח;ת;ן;י;ע;ש;פ;נ;ת;ח;ת;ש;פ;נ;ה;ת;ת;נ;ו;ה;י;ה;י;ן;ו;(2, 21, 23, 6, 30951)
(2, 21, 26, 15, 31050);ע;ן;י;ע;ת;א;ש;י;א;ה;כ;י;י;כ;ו;ה;ר;ו;ב;ח;ת;ח;ת;ה;ר;ו;ב;ח;ע;צ;פ;ת;ח;ת;ע;צ;פ;ה;י;ו;כ;ת;ח;ת;ה;י;ו;כ;ל;ג;(2, 21, 24, 31, 31001)
(2, 21, 27, 13, 31100);ן;ש;ו;א;ו;ד;ב;ע;ן;ש;ם;א;ו;ו;נ;י;ע;ת;ח;ת;ו;נ;ח;ל;ש;י;י;ש;פ;ח;ל;ה;ת;ח;ש;ו;ו;ת;מ;א;ן;י;ע;ת;א;ו;א;ו;ד;ב;(2, 21, 26, 16, 31051)
(2, 21, 28, 25, 31150);ס;ת;מ;ו;ה;ש;א;ת;א;ו;א;ש;י;א;ת;א;ר;ו;ש;ח;ג;י;י;כ;ו;ו;נ;ש;ת;ח;ת;ו;נ;ח;ל;ש;י;י;ש;פ;ח;ל;ל;י;פ;י;ו;ת;מ;א;(2, 21, 27, 14, 31101)
(2, 21, 29, 15, 31200);מ;ת;מ;א;ו;ה;ח;ג;נ;ר;ו;ש;ם;א;ו;י;ק;נ;ר;ו;ש;ה;ל;ע;ב;ו;ו;ר;ש;ב;ת;א;ל;כ;א;י;א;ל;ו;ר;ו;ש;ה;ל;ק;ס;י;ל;ו;ק;(2, 21, 28, 26, 31151)
(2, 21, 29, 65, 31250);ב;ם;ג;ו;ל;ק;ס;י;ר;ו;ש;ה;ה;ש;א;ו;א;ש;י;א;ת;י;מ;ה;ו;ו;נ;ר;מ;ש;י;א;ל;ו;ו;י;ל;ע;ב;ב;ד;ע;ו;ה;ו;ם;ש;ל;ש;ל;(2, 21, 29, 16, 31201)
(2, 21, 31, 3, 31300);ב;ו;א;ו;י;ל;ע;ת;ש;ו;י;ר;ש;א;ל;כ;כ;ו;ש;פ;נ;ן;י;ד;פ;ן;ת;נ;ו;ו;י;ל;ע;ת;ש;ו;י;ר;פ;כ;ם;א;ת;מ;ו;י;ו;י;ל;ע;(2, 21, 29, 66, 31251)
(2, 21, 32, 25, 31350);ם;י;ש;ל;ש;ף;ס;כ;ה;מ;א;ו;א;ר;ו;ש;ה;ח;ג;י;ד;ב;ע;ם;א;ו;ל;ה;ש;ע;י;ה;ז;ה;ט;פ;ש;מ;כ;ח;ג;י;ת;ב;ו;א;ח;ג;י;ן;(2, 21, 31, 4, 31301)
(2, 21, 33, 27, 31400);ו;ר;ב;ש;י;א;ה;ר;כ;י;י;כ;ו;א;ר;ו;ב;ש;י;א;ח;ת;פ;י;י;כ;ו;ל;ק;ס;י;ר;ו;ש;ה;ו;ו;י;נ;ד;א;ל;ן;ת;י;ם;י;ל;ק;ש;(2, 21, 32, 26, 31351)
(2, 21, 34, 27, 31450);מ;ה;ו;ו;י;ל;ע;ב;ל;ב;י;ש;י;ף;ס;כ;ם;ל;ש;י;ר;ו;ב;ה;ל;ע;ב;ר;ו;מ;ח;ו;א;ר;ו;ש;ה;מ;ש;ל;פ;נ;ו;ו;נ;ס;כ;י;א;ל;(2, 21, 33, 28, 31401)
(2, 21, 35, 43, 31500);א;ו;צ;ח;ו;י;ח;ה;ר;ו;ש;ה;ת;א;ו;ר;כ;מ;ו;ת;מ;ו;ו;ה;ע;ר;ר;ו;ש;ת;א;ש;י;א;ר;ו;ש;ף;ג;י;י;כ;ו;ו;ל;ה;י;ה;י;ת;(2, 21, 34, 28, 31451)
(2, 21, 36, 32, 31550);מ;ש;י;א;ל;ו;ם;ש;ל;ש;ל;ו;מ;ת;מ;א;ו;ה;ח;ג;נ;ר;ו;ש;י;כ;ע;ד;ו;נ;ו;א;ן;ו;צ;ח;י;ת;מ;ה;ת;א;ם;ג;ו;ו;פ;ס;כ;ת;(2, 21, 35, 44, 31501)
(2, 21, 37, 15, 31600);ש;ו;א;ר;ו;ש;ש;י;א;ב;נ;ג;י;י;כ;ו;ל;ה;י;ה;י;ת;מ;ה;ו;ר;ו;ש;ה;ת;ח;ת;ר;ו;ש;ם;ל;ש;י;ם;ל;ש;ו;י;ל;ע;ב;ו;נ;ר;(2, 21, 36, 33, 31551)
(2, 22, 1, 6, 31650);ת;ח;מ;ב;ם;א;ה;ש;ה;ת;ח;ת;ן;א;צ;ע;ב;ר;א;ו;ר;ו;ש;ה;ת;ח;ת;ם;ל;ש;י;ר;ק;ב;ה;ש;מ;ח;ו;ר;כ;מ;ו;א;ו;ח;ב;ט;ו;ה;(2, 21, 37, 16, 31601)
(2, 22, 2, 24, 31700);י;ם;ל;ש;ו;ל;ם;י;מ;ד;ו;י;ל;ע;ש;מ;ש;ה;ה;ח;ר;ז;ם;א;ם;י;מ;ד;ו;ל;ן;י;א;ת;מ;ו;ה;כ;ה;ו;ב;נ;ג;ה;א;צ;מ;י;ת;ר;(2, 22, 1, 7, 31651)
(2, 22, 3, 29, 31750);ר;ו;מ;ח;ד;ע;ר;ו;ש;מ;ה;ב;נ;ג;ה;ו;ד;י;ב;א;צ;מ;ת;א;צ;מ;ה;ם;א;ו;ת;ב;נ;ג;ב;ר;כ;מ;נ;ו;ו;ל;ן;י;א;ם;א;ם;ל;ש;(2, 22, 2, 25, 31701)
(2, 22, 4, 34, 31800);ש;ב;ר;ע;ב;ו;ה;ר;י;ע;ב;ת;א;ח;ל;ש;ו;ם;ר;כ;ו;א;ה;ד;ש;ש;י;א;ר;ע;ב;י;י;כ;ם;ל;ש;י;ם;י;נ;ש;ם;י;י;ח;ה;ש;ד;ע;(2, 22, 3, 30, 31751)
(2, 22, 5, 24, 31850);י;ד;ג;ל;כ;א;נ;ו;ם;י;צ;ק;ה;א;צ;מ;ו;ש;א;א;צ;ת;י;כ;ם;ל;ש;י;ו;מ;ר;כ;ב;ט;י;מ;ו;ו;ה;ד;ש;ב;ט;י;מ;ר;ח;א;ה;ד;(2, 22, 4, 35, 31801)
(2, 22, 6, 18, 31900);א;ף;ס;כ;ו;ה;ע;ר;ל;א;ש;י;א;ן;ת;י;י;כ;ה;ר;ע;ב;ה;ת;א;ר;ע;ב;מ;ה;ם;ל;ש;י;ם;ל;ש;ה;ד;ש;ה;ו;א;ה;מ;ק;ה;ו;א;ש;(2, 22, 5, 25, 31851)
(2, 22, 7, 11, 31950);נ;ג;ה;א;צ;מ;י;א;ל;ם;א;ם;י;נ;ש;ם;ל;ש;י;ב;נ;ג;ה;א;צ;מ;י;ם;א;ש;י;א;ה;ת;י;ב;מ;ב;נ;ג;ו;ר;מ;ש;ל;ם;י;ל;כ;ו;(2, 22, 6, 19, 31901)
(2, 22, 8, 9, 32000);ש;פ;ר;ב;ד;ל;כ;ל;ע;ו;ה;ע;ר;ת;כ;א;ל;מ;ב;ו;ד;י;ח;ל;ש;א;ל;ם;א;ם;י;ה;ל;א;ה;ל;א;ת;י;ב;ה;ל;ע;ב;ב;ר;ק;נ;ו;ב;(2, 22, 7, 12, 31951)
(2, 22, 8, 59, 32050);ה;ל;א;ה;ד;ע;ה;ז;א;ו;ה;י;כ;ר;מ;א;י;ר;ש;א;ה;ד;ב;א;ל;כ;ל;ע;ה;מ;ל;ש;ל;ע;ה;ש;ל;ע;ר;ו;מ;ח;ל;ע;ר;ו;ש;ל;ע;ע;(2, 22, 8, 10, 32001)
(2, 22, 9, 10, 32100);ל;א;ש;י;א;ן;ת;י;י;כ;ו;ה;ע;ר;ל;ם;י;נ;ש;ם;ל;ש;י;ם;י;ה;ל;א;ן;ע;י;ש;ר;י;ר;ש;א;ם;ה;י;נ;ש;ר;ב;ד;א;ב;י;ם;י;(2, 22, 8, 60, 32051)
(2, 22, 10, 1, 32150);ש;ה;א;ר;ן;י;א;ה;ב;ש;נ;ו;א;ר;ב;ש;נ;ו;א;ת;מ;ו;ר;מ;ש;ל;ה;מ;ה;ב;ל;כ;ו;ה;ש;ו;א;ר;ו;ש;ו;א;ר;ו;מ;ח;ו;ה;ע;ר;(2, 22, 9, 11, 32101)
(2, 22, 10, 51, 32200);ל;ו;ו;י;ל;ע;ב;ח;ק;ל;ו;ו;ה;ע;ר;ת;כ;א;ל;מ;ב;ו;ד;י;ח;ל;ש;א;ל;ם;א;ם;ה;י;נ;ש;ן;י;ב;ה;י;ה;ת;ה;ו;ה;י;ת;ע;ב;(2, 22, 10, 2, 32151)
(2, 22, 12, 21, 32250);ה;פ;ר;ט;ה;ד;ע;ו;ה;א;ב;י;ף;ר;ט;י;ף;ר;ט;ם;א;ו;י;ל;ע;ב;ל;ם;ל;ש;י;ו;מ;ע;מ;ב;נ;ג;י;ב;נ;ג;ם;א;ו;ם;ל;ש;י;א;(2, 22, 10, 52, 32201)
(2, 22, 13, 44, 32300);ם;ל;ש;י;ם;ל;ש;ו;מ;ע;ן;י;א;ו;י;ל;ע;ב;ת;מ;ו;א;ר;ב;ש;נ;ו;ו;ה;ע;ר;ם;ע;מ;ש;י;א;ל;א;ש;י;י;כ;ו;ם;ל;ש;י;א;ל;(2, 22, 12, 22, 32251)
(2, 22, 15, 18, 32350);ר;ש;א;ה;ל;ו;ת;ב;ש;י;א;ה;ת;פ;י;י;כ;ו;ו;ר;כ;ש;ב;א;ב;א;ו;ה;ר;י;כ;ש;ם;א;ם;ל;ש;י;א;ל;ו;מ;ע;ו;י;ל;ע;ב;ם;א;(2, 22, 14, 1, 32301)
(2, 22, 16, 22, 32400);ף;ס;כ;ו;ל;ה;ת;ת;ל;ה;י;ב;א;ן;א;מ;י;ן;א;מ;ם;א;ה;ש;א;ל;ו;ל;ה;נ;ר;ה;מ;י;ר;ה;מ;ה;מ;ע;ב;כ;ש;ו;ה;ש;ר;א;א;ל;(2, 22, 15, 19, 32351)
(2, 22, 19, 7, 32450);ה;ל;א;ל;ח;ב;ז;ת;מ;ו;י;ת;ו;מ;ה;מ;ה;ב;ם;ע;ב;כ;ש;ל;כ;ה;י;ח;ת;א;ל;ה;פ;ש;כ;מ;ת;ל;ו;ת;ב;ה;ר;ה;מ;כ;ל;ק;ש;י;(2, 22, 16, 23, 32401)
(2, 22, 20, 31, 32500);א;ב;ם;ת;י;י;ה;ם;י;ר;ג;י;כ;ו;נ;צ;ח;ל;ת;א;ל;ו;ה;נ;ו;ת;א;ל;ר;ג;ו;ו;ד;ב;ל;ה;ו;ה;י;ל;י;ת;ל;ב;ם;ר;ח;י;ם;י;(2, 22, 19, 8, 32451)
(2, 22, 22, 24, 32550);א;ק;ע;צ;י;ק;ע;צ;ם;א;י;כ;ו;ת;א;ה;נ;ע;ת;ה;נ;ע;ם;א;ן;ו;נ;ע;ת;א;ל;ם;ו;ת;י;ו;ה;נ;מ;ל;א;ל;כ;ם;י;ר;צ;מ;ץ;ר;(2, 22, 20, 32, 32501)
(2, 22, 23, 36, 32600);ת;ו;נ;מ;ל;א;ם;כ;י;ש;נ;ו;י;ה;ו;ב;ר;ח;ב;ם;כ;ת;א;י;ת;ג;ר;ה;ו;י;פ;א;ה;ר;ח;ו;ו;ת;ק;ע;צ;ע;מ;ש;א;ע;מ;ש;י;ל;(2, 22, 22, 25, 32551)
(2, 22, 24, 39, 32650);ש;ת;א;ל;ה;ש;נ;כ;ו;ל;ה;י;ה;ת;א;ל;ך;מ;ע;י;נ;ע;ה;ת;א;י;מ;ע;ת;א;ה;ו;ל;ת;ף;ס;כ;ם;א;ם;י;מ;ת;י;ם;כ;י;נ;ב;ו;(2, 22, 23, 37, 32601)
(2, 22, 26, 7, 32700);ס;כ;א;ו;ה;י;כ;ו;ל;ו;נ;ב;י;ש;ת;ש;מ;ש;ה;א;ב;ד;ע;ך;ע;ר;ת;מ;ל;ש;ל;ב;ח;ת;ל;ב;ח;ם;א;ך;ש;נ;ו;י;ל;ע;ן;ו;מ;י;(2, 22, 24, 40, 32651)
(2, 22, 26, 57, 32750);ו;נ;ח;י;כ;י;ת;ע;מ;ש;ו;י;ל;א;ק;ע;צ;י;י;כ;ה;י;ה;ו;ב;כ;ש;י;ה;מ;ב;ו;ר;ע;ל;ו;ת;ל;מ;ש;א;ו;ה;ה;ד;ב;ל;ה;ת;ו;(2, 22, 26, 8, 32701)
(2, 22, 28, 21, 32800);ב;ר;ו;כ;ב;ר;ח;א;ת;א;ל;ך;ע;מ;ד;ו;ך;ת;א;ל;מ;ר;א;ת;א;ל;ך;מ;ע;ב;א;י;ש;נ;ו;ל;ל;ק;ת;א;ל;ם;י;ה;ל;א;י;נ;א;ן;(2, 22, 26, 58, 32751)
(2, 22, 29, 42, 32850);י;נ;י;מ;ש;ה;ם;ו;י;ב;ו;מ;א;ם;ע;ה;י;ה;י;ם;י;מ;י;ת;ע;ב;ש;ך;נ;א;צ;ל;ך;ר;ש;ל;ה;ש;ע;ת;ן;כ;י;ל;ן;ת;ת;ך;י;נ;(2, 22, 28, 22, 32801)
(2, 22, 30, 44, 32900);ן;ו;כ;ל;ש;ת;ב;ל;כ;ל;ו;ל;כ;א;ת;א;ל;ה;פ;ר;ט;ה;ד;ש;ב;ר;ש;ב;ו;י;ל;ן;ו;י;ה;ת;ש;ד;ק;י;ש;נ;א;ו;י;ל;ו;נ;ת;ת;(2, 22, 29, 43, 32851)
(2, 23, 2, 14, 32950);ם;י;ב;ר;י;ר;ח;א;ה;י;ה;ת;א;ל;ס;מ;ח;ד;ע;ת;י;ה;ל;ע;ש;ר;ם;ע;ך;ד;י;ת;ש;ת;ל;א;א;ו;ש;ע;מ;ש;א;ש;ת;א;ל;ו;ת;א;(2, 22, 30, 45, 32901)
(2, 23, 4, 5, 33000);ג;פ;ת;י;כ;ו;ב;י;ר;ב;ר;ד;ה;ת;א;ל;ל;ד;ו;ת;ט;ה;ל;ם;י;ב;ר;י;ר;ח;א;ת;ט;נ;ל;ב;ר;ל;ע;ה;נ;ע;ת;א;ל;ו;ת;ע;ר;ל;(2, 23, 2, 15, 32951)
(2, 23, 5, 22, 33050);ש;מ;ת;ח;ת;ץ;ב;ר;ך;א;נ;ש;ר;ו;מ;ח;ה;א;ר;ת;י;כ;ו;ל;ו;נ;ב;י;ש;ת;ב;ש;ה;ה;ע;ת;ו;ר;מ;ח;ו;א;ך;ב;י;א;ר;ו;ש;ע;(2, 23, 4, 6, 33001)
(2, 23, 7, 8, 33100);ת;ר;ק;ש;ר;ב;ד;מ;ו;ב;י;ר;ב;ך;נ;י;ב;א;ט;פ;ש;מ;ה;ט;ת;א;ל;ו;מ;ע;ב;ז;ע;ת;ב;ז;ע;ו;ל;ב;ז;ע;מ;ת;ל;ד;ח;ו;ו;א;(2, 23, 5, 23, 33051)
(2, 23, 8, 20, 33150);פ;ר;ו;ע;י;ד;ח;ש;ה;י;כ;ח;ק;ת;א;ל;ד;ח;ש;ו;ע;ש;ר;ק;י;ד;צ;א;א;ל;י;כ;ג;ר;ה;ת;ל;א;ק;י;ד;צ;ו;י;ק;נ;ו;ק;ח;ר;(2, 23, 7, 9, 33101)
(2, 23, 9, 31, 33200);י;ר;ג;י;כ;ר;ג;ה;ש;פ;נ;ת;א;ם;ת;ע;ד;י;ם;ת;א;ו;ץ;ח;ל;ת;א;ל;ר;ג;ו;ם;י;ק;י;ד;צ;י;ר;ב;ד;ף;ל;ס;י;ו;ם;י;ח;ק;(2, 23, 8, 21, 33151)
(2, 23, 11, 5, 33250);י;ב;ש;ה;ו;ה;ת;א;ו;ב;ת;ת;א;ת;פ;ס;א;ו;ך;צ;ר;א;ת;א;ע;ר;ז;ת;ם;י;נ;ש;ש;ש;ו;ם;י;ר;צ;מ;ץ;ר;א;ב;ם;ת;י;י;ה;ם;(2, 23, 9, 32, 33201)
(2, 23, 11, 55, 33300);ל;ה;ש;ע;ת;ן;כ;ה;ד;ש;ה;ת;י;ח;ל;כ;א;ת;ם;ר;ת;י;ו;ך;מ;ע;י;נ;י;ב;א;ו;ל;כ;א;ו;ה;ת;ש;ט;נ;ו;ה;נ;ט;מ;ש;ת;ת;ע;(2, 23, 11, 6, 33251)
(2, 23, 12, 41, 33350);ו;ש;ח;ו;נ;י;ן;ע;מ;ל;ת;ב;ש;ת;י;ע;י;ב;ש;ה;ם;ו;י;ב;ו;ך;י;ש;ע;מ;ה;ש;ע;ת;ם;י;מ;י;ת;ש;ש;ך;ת;י;ז;ל;ך;מ;ר;כ;(2, 23, 11, 56, 33301)
(2, 23, 13, 28, 33400);ה;ל;א;ם;ש;ו;ו;ר;מ;ש;ת;ם;כ;י;ל;א;י;ת;ר;מ;א;ר;ש;א;ל;כ;ב;ו;ר;ג;ה;ו;ך;ת;מ;א;ן;ב;ש;פ;נ;י;ו;ך;ר;מ;ח;ו;ך;ר;(2, 23, 12, 42, 33351)
(2, 23, 15, 7, 33450);צ;מ;ה;ג;ח;ת;א;ה;נ;ש;ב;י;ל;ג;ח;ת;ם;י;ל;ג;ר;ש;ל;ש;ך;י;פ;ל;ע;ע;מ;ש;י;א;ל;ו;ר;י;כ;ז;ת;א;ל;ם;י;ר;ח;א;ם;י;(2, 23, 13, 29, 33401)
(2, 23, 15, 57, 33500);צ;י;ו;ב;י;כ;ב;י;ב;א;ה;ש;ד;ח;ד;ע;ו;מ;ל;ך;ת;י;ו;צ;ר;ש;א;כ;ת;ו;צ;מ;ל;כ;א;ת;ם;י;מ;י;ת;ע;ב;ש;ר;מ;ש;ת;ת;ו;(2, 23, 15, 8, 33451)
(2, 23, 16, 28, 33550);ד;ש;ב;ע;ר;ז;ת;ר;ש;א;ך;י;ש;ע;מ;י;ר;ו;כ;ב;ר;י;צ;ק;ה;ג;ח;ו;ם;ק;י;ר;י;נ;פ;ו;א;ר;י;א;ל;ו;ם;י;ר;צ;מ;מ;ת;א;(2, 23, 15, 58, 33501)
(2, 23, 17, 16, 33600);ה;א;ר;י;ה;נ;ש;ב;ם;י;מ;ע;פ;ש;ל;ש;ה;ד;ש;ה;ן;מ;ך;י;ש;ע;מ;ת;א;ך;פ;ס;א;ב;ה;נ;ש;ה;ת;א;צ;ב;ף;ס;א;ה;ג;ח;ו;ה;(2, 23, 16, 29, 33551)
(2, 23, 18, 30, 33650);י;ג;ח;ב;ל;ח;ן;י;ל;י;א;ל;ו;י;ח;ב;ז;ם;ד;ץ;מ;ח;ל;ע;ח;ב;ז;ת;א;ל;ה;ו;ה;י;ן;ד;א;ה;י;נ;פ;ל;א;ך;ר;ו;כ;ז;ל;כ;(2, 23, 17, 17, 33601)
(2, 23, 19, 45, 33700);א;ב;ל;ח;ב;י;ד;ג;ל;ש;ב;ת;א;ל;ך;י;ה;ל;א;ה;ו;ה;י;ת;י;ב;א;י;ב;ת;ך;ת;מ;ד;א;י;ר;ו;כ;ב;ת;י;ש;א;ר;ר;ק;ב;ד;ע;(2, 23, 18, 31, 33651)
(2, 23, 20, 48, 33750);נ;כ;ה;ר;ש;א;ם;ו;ק;מ;ה;ל;א;ך;א;י;ב;ה;ל;ו;ך;ר;ד;ב;ך;ר;מ;ש;ל;ך;י;נ;פ;ל;ך;א;ל;מ;ח;ל;ש;י;כ;נ;א;ה;נ;ה;ו;מ;(2, 23, 19, 46, 33701)
(2, 23, 22, 1, 33800);כ;ו;ב;ר;ק;ב;י;מ;ש;י;כ;ם;כ;ע;ש;פ;ל;א;ש;י;א;ל;י;כ;ו;ב;ר;מ;ת;ל;א;ו;ל;ק;ב;ע;מ;ש;ו;ו;י;נ;פ;מ;ר;מ;ש;ה;י;ת;(2, 23, 20, 49, 33751)
(2, 23, 22, 51, 33850);צ;ת;א;י;ת;ר;צ;ו;ך;י;ב;י;א;ת;א;י;ת;ב;י;א;ו;ר;ב;ד;א;ר;ש;א;ל;כ;ת;י;ש;ע;ו;ו;ל;ק;ב;ע;מ;ש;ת;ע;ו;מ;ש;ם;א;י;(2, 23, 22, 2, 33801)
(2, 23, 23, 46, 33900);י;נ;ע;נ;כ;ה;ו;י;ז;ר;פ;ה;ו;י;ת;ח;ה;ו;י;ר;מ;א;ה;ל;א;ך;א;י;ב;ה;ו;ך;י;נ;פ;ל;י;כ;א;ל;מ;ך;ל;י;י;כ;ך;י;ר;ר;(2, 23, 22, 52, 33851)
(2, 23, 24, 31, 33950);כ;ה;ש;ע;ת;א;ל;ו;ם;ד;ב;ע;ת;א;ל;ו;ם;ה;י;ה;ל;א;ל;ה;ו;ח;ת;ש;ת;א;ל;ו;י;ת;ד;ח;כ;ה;ו;י;ס;ו;ב;י;ה;ו;י;ו;ח;ה;(2, 23, 23, 47, 33901)
(2, 23, 25, 19, 34000);ו;ם;כ;י;ה;ל;א;ה;ו;ה;י;ת;א;ם;ת;ד;ב;ע;ו;ם;ה;י;ת;ב;צ;מ;ר;ב;ש;ת;ר;ב;ש;ו;ם;ס;ר;ה;ת;ס;ר;ה;י;כ;ם;ה;י;ש;ע;מ;(2, 23, 24, 32, 33951)
(2, 23, 26, 18, 34050);א;ב;ה;ר;ק;ע;ו;ה;ל;כ;ש;מ;ה;י;ה;ת;א;ל;ך;ב;ר;ק;מ;ה;ל;ח;מ;י;ת;ר;ס;ה;ו;ך;י;מ;י;מ;ת;א;ו;ך;מ;ח;ל;ת;א;ך;ר;ב;(2, 23, 25, 20, 34001)
(2, 23, 27, 33, 34100);ב;ת;ר;ש;א;ם;ע;ה;ל;כ;ת;א;י;ת;מ;ה;ו;ך;י;נ;פ;ל;ח;ל;ש;א;י;ת;מ;י;א;ת;א;א;ל;מ;א;ך;י;מ;י;ר;פ;ס;מ;ת;א;ך;צ;ר;(2, 23, 26, 19, 34051)
(2, 23, 28, 25, 34150);ת;א;ה;ש;ר;ג;ו;ך;י;נ;פ;ל;ה;ע;ר;צ;ה;ת;א;י;ת;ח;ל;ש;ו;ף;ר;ע;ך;י;ל;א;ך;י;ב;י;א;ל;כ;ת;א;י;ת;ת;נ;ו;ם;ה;ב;א;(2, 23, 27, 34, 34101)
(2, 23, 29, 25, 34200);י;ה;ת;ן;פ;ת;ח;א;ה;נ;ש;ב;ך;י;נ;פ;מ;ו;נ;ש;ר;ג;א;א;ל;ך;י;נ;פ;ל;מ;י;ת;ח;ה;ת;א;ו;י;נ;ע;נ;כ;ה;ת;א;י;ו;ח;ה;(2, 23, 28, 26, 34151)
(2, 23, 30, 26, 34250);ה;ר;פ;ת;ר;ש;א;ד;ע;ך;י;נ;פ;מ;ו;נ;ש;ר;ג;א;ט;ע;מ;ט;ע;מ;ה;ד;ש;ה;ת;י;ח;ך;י;ל;ע;ה;ב;ר;ו;ה;מ;מ;ש;ץ;ר;א;ה;ה;(2, 23, 29, 26, 34201)
(2, 23, 31, 39, 34300);ר;ה;נ;ה;ד;ע;ר;ב;ד;מ;מ;ו;ם;י;ת;ש;ל;פ;ם;י;ד;ע;ו;ף;ו;ס;ם;י;מ;ך;ל;ב;ג;ת;א;י;ת;ש;ו;ץ;ר;א;ה;ת;א;ת;ל;ח;נ;ו;(2, 23, 30, 27, 34251)
(2, 23, 32, 18, 34350);ב;ם;ה;י;ה;ל;א;ל;ו;ם;ה;ל;ת;ר;כ;ת;א;ל;ך;י;נ;פ;מ;ו;מ;ת;ש;ר;ג;ו;ץ;ר;א;ה;י;ב;ש;י;ת;א;ם;כ;ד;י;ב;ן;ת;א;י;כ;(2, 23, 31, 40, 34301)
(2, 23, 33, 47, 34400);ל;ך;ל;ה;י;ה;י;י;כ;ם;ה;י;ה;ל;א;ת;א;ד;ב;ע;ת;י;כ;י;ל;ך;ת;א;ו;א;י;ט;ח;י;ן;פ;ך;צ;ר;א;ב;ו;ב;ש;י;א;ל;ת;י;ר;(2, 23, 32, 19, 34351)
(2, 24, 1, 46, 34450);נ;ק;ז;מ;ם;י;ע;ב;ש;ו;א;ו;ה;י;ב;א;ו;ב;ד;נ;ן;ר;ה;א;ו;ה;ת;א;ה;ו;ה;י;ל;א;ה;ל;ע;ר;מ;א;ה;ש;מ;ל;א;ו;ש;ק;ו;מ;(2, 23, 33, 48, 34401)
(2, 24, 2, 31, 34500);ל;ם;ע;ה;ו;ו;ש;ג;י;א;ל;ם;ה;ו;ה;ו;ה;י;ל;א;ו;ד;ב;ל;ה;ש;מ;ש;ג;נ;ו;ק;ח;ר;מ;ם;ת;י;ו;ח;ת;ש;ה;ו;ל;א;ר;ש;י;י;(2, 24, 1, 47, 34451)
(2, 24, 3, 42, 34550);ע;י;ו;ם;י;ט;פ;ש;מ;ה;ל;כ;ת;א;ו;ה;ו;ה;י;י;ר;ב;ד;ל;כ;ת;א;ם;ע;ל;ר;פ;ס;י;ו;ה;ש;מ;א;ב;י;ו;ו;מ;ע;ו;ל;ע;י;א;(2, 24, 2, 32, 34501)
(2, 24, 4, 10, 34600);ת;א;ה;ש;מ;ב;ת;כ;י;ו;ה;ש;ע;נ;ה;ו;ה;י;ר;ב;ד;ר;ש;א;ם;י;ר;ב;ד;ה;ל;כ;ו;ר;מ;א;י;ו;ד;ח;א;ל;ו;ק;ם;ע;ה;ל;כ;ן;(2, 24, 3, 43, 34551)
